"Event_year","Park_code","Stratum_label","Site_code","Site_status","Panel_type","Panel_name","Point_code","Location_type","Location_status","Event_excluded","DPL_code","Event_ID","Habitat_num","Veg_type_code","Canopy_cover","Tree_size_class","Habitat_notes","Is_forested","Detection_class"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE01","Survey","Active",0,"A",660,1,"WEHE","41-70",">122 cm",,1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE01","Survey","Active",0,"A",660,2,"PASF","11-40","53-81 cm",,1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE02","Survey","Active",0,"A",10002,1,"MICO","41-70","81-122 cm","WEHE, DOFI, PASF",1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE03","Survey","Active",0,"A",6421,1,"MICO","11-40","53-81 cm","PASF, WEHE",1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE04","Survey","Active",0,"A",9973,1,"MICO","11-40","81-122 cm","Mostly WEHE and mature Abies (PASF)",1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE05","Survey","Active",0,"A",5375,1,"MICO","11-40","53-81 cm",,1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE05","Survey","Active",0,"A",5375,2,"DFWH","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE06","Survey","Active",0,"A",9343,1,"WEHE","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE07","Additional","Active",0,"A",2815,1,"DFWH","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE08","Additional","Active",0,"A",2484,1,"DFWH","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE09","Additional","Active",0,"A",10355,1,"DFWH","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4012","Active","Annual","1","4012.SE10","Additional","Active",0,"A",1090,1,"DFWH","41-70","81-122 cm",,1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW01","Survey","Active",0,"A",9652,1,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW03","Survey","Active",0,"A",9568,1,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW04","Survey","Retired",0,"A",492,1,"MICO","41-70","23-53 cm","MOHE, PASF, WEHE, DOFI",1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW06","Survey","Active",0,"A",1405,1,"DFWH","71-100","23-53 cm","with PASF & MOHE mixed in",1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW08","Additional","Active",0,"A",7793,1,"DFWH","41-70","81-122 cm",,1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW09","Additional","Active",0,"A",5897,1,"DFWH","71-100","53-81 cm",,1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW10","Additional","Active",0,"A",802,1,"MICO","41-70","23-53 cm","PASF, WEHE, DOFI, ALYC",1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW10","Additional","Active",0,"A",802,2,"SHRU","11-40","<23 cm","Slide alder patches",0,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.NW11","Additional","Active",0,"A",6278,1,"MOHE","11-40","23-53 cm","with smaller PASF, SUBF, ALYC",1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.SE01","Survey","Active",0,"A",9523,1,"MICO","41-70","53-81 cm","Dom. WEHE, MOHE, PASF.  ALYC also present.",1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.SE02","Survey","Active",0,"A",4262,1,"MICO","41-70","53-81 cm","Dominant WEHE, MOHE, PASF.  ALYC also present.",1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.SE02","Survey","Active",0,"A",4262,2,"WATE",,,"Two creeks",0,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE03","Survey","Active",0,"A",7282,1,"MICO","11-40","23-53 cm","SUBF, MOHE",1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.SE03","Survey","Active",0,"A",7282,2,"SNOW",,,"1m or less snow pack",0,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE04","Survey","Active",0,"A",5099,1,"SUBF","41-70","23-53 cm",,1,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE04","Survey","Active",0,"A",5099,2,"MEAD",,,"Snow covered meadow among SUBF stands",0,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE05","Survey","Active",0,"A",2927,1,"MEAD",,,"Snow covered meadow",0,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE05","Survey","Active",0,"A",2927,2,"SUBF",,"<23 cm","Sparse SUBF in meadow",1,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE06","Survey","Active",0,"A",1556,1,"MEAD",,,"Snow covered meadow",0,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE06","Survey","Active",0,"A",1556,2,"SUBF","11-40","<23 cm","SUBF clusters in meadow",1,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE07","Additional","Active",0,"A",864,1,"SUBF","11-40","23-53 cm","MOHE also present",1,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE07","Additional","Active",0,"A",864,2,"SNOW",,,"Ca. 1m snow pack",0,"Sparse"
2008,"MORA","High","4014","Active","Annual","1","4014.SE08","Additional","Active",0,"A",4478,1,"MICO","11-40","23-53 cm","MOHE, SUBF dominant.  ALYC also present.",1,"Dense"
2008,"MORA","High","4014","Active","Annual","1","4014.SE08","Additional","Active",0,"A",4478,2,"SNOW",,,"Ca. 1m snow pack",0,"Sparse"
2008,"MORA","Low","4018","Active","Alternating","3","4018.EE01","Survey","Active",0,"A",9551,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.EE02","Survey","Active",0,"A",3104,1,"DOFI","41-70",">122 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.EE03","Survey","Active",0,"A",4239,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.EE04","Survey","Active",0,"A",8126,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.EE05","Survey","Active",0,"A",8914,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.EE06","Survey","Active",0,"A",577,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.EE07","Additional","Active",0,"A",5491,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.NN01","Survey","Active",0,"A",1544,1,"DOFI","41-70","23-53 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.NN01","Survey","Active",0,"A",1544,2,"WEHE","41-70","23-53 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.NN02","Survey","Active",0,"A",4189,1,"DFWH","41-70","23-53 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.NN03","Survey","Active",0,"A",231,1,"DOFI","41-70","53-81 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.NN04","Survey","Active",0,"A",8338,1,"DFWH","41-70","53-81 cm",,1,"Dense"
2008,"MORA","Low","4018","Active","Alternating","3","4018.NN05","Survey","Active",0,"A",30,1,"WRCH","11-40","53-81 cm","Open canopy over nearby road",1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN01","Survey","Active",0,"A",516,1,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN02","Survey","Active",0,"A",3077,1,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN03","Survey","Active",0,"A",5343,1,"WEHE","71-100","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN03","Survey","Active",0,"A",5343,2,"DFWH","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN04","Survey","Active",0,"A",5263,1,"WEHE","71-100","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN04","Survey","Active",0,"A",5263,2,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN05","Survey","Active",0,"A",6682,1,"MICO","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN06","Survey","Active",0,"A",8457,1,"PASF","11-40","53-81 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN06","Survey","Active",0,"A",8457,2,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.NN06","Survey","Active",0,"A",8457,3,"SNOW",,,,0,"Sparse"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.WW01","Survey","Active",0,"A",1315,1,"DFWH","41-70","53-81 cm","PASF, ALYC present",1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.WW02","Survey","Active",0,"A",7857,1,"DFWH","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.WW03","Survey","Retired",0,"A",1878,1,"MICO","41-70","81-122 cm","WEHE, DOFI, WERC",1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.WW04","Survey","Active",0,"A",4056,1,"DFWH","71-100","81-122 cm","Yew brush, VIMA",1,"Dense"
2008,"MORA","Medium","4028","Active","Alternating","3","4028.WW05","Survey","Retired",0,"A",8856,1,"DFWH","71-100","81-122 cm",,1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE01","Survey","Active",0,"A",514,1,"SHRU",,,"Small clump of slide alder",0,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE01","Survey","Active",0,"A",514,2,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE02","Survey","Active",0,"A",7137,1,"MICO","11-40","23-53 cm","ALYC, MOHE, PASF",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE02","Survey","Active",0,"A",7137,2,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE03","Survey","Active",0,"A",8554,1,"MICO","41-70","53-81 cm","ALYC, MOHE, PASF",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE04","Survey","Active",0,"A",8337,1,"MICO","11-40","23-53 cm",,1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE04","Survey","Active",0,"A",8337,2,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE05","Survey","Active",0,"A",1,1,"SUBF","11-40","<23 cm",,1,"Sparse"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE06","Survey","Active",0,"A",228,1,"PASF","11-40","53-81 cm","with smaller MOHE and SUBF",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.NE07","Additional","Active",0,"A",3191,1,"MICO","11-40","23-53 cm","SUBF, MOHE, PASF with abundant woody undergrowth",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW01","Survey","Active",0,"A",3437,1,"MICO","71-100","23-53 cm","DOFI, PASF dom.  ALYC, WEWP sub. dom.",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW01","Survey","Active",0,"A",3437,2,"ROSV",,,"Open rocky outcrop with bear grass and Vaccinium",0,"Sparse"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW02","Survey","Active",0,"A",873,1,"ROSV",,,"Bare rock with bear grass, kinnickinick, moss, lichen",0,"Sparse"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW02","Survey","Active",0,"A",873,2,"MICO","11-40","<23 cm","DOFI, SUBF, ALYC, WEHE, WEWP, MOHE",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW03","Survey","Active",0,"A",8434,1,"DFWH","41-70","53-81 cm","Understory thick with WEHE, ALYC, PASF",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW03","Survey","Active",0,"A",8434,2,"WATE",,,"Creek",0,"Sparse"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW04","Survey","Active",0,"A",8510,1,"DFWH","71-100",">122 cm","23-53cm DBH PASF, and smaller ALYC",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW05","Survey","Active",0,"A",2036,1,"DFWH","71-100","23-53 cm","Lots of PASF and ALYC",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW05","Survey","Active",0,"A",2036,2,"WATE",,,"Two streams on plot",0,"Sparse"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW06","Survey","Active",0,"A",8516,1,"DFWH","71-100","53-81 cm","Sub. dom. PASF, ALYC",1,"Dense"
2008,"MORA","High","4029","Active","Alternating","3","4029.SW07","Additional","Active",0,"A",6473,1,"DFWH","71-100","53-81 cm","Sub. dom. PASF, ALYC",1,"Dense"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE01","Survey","Active",0,"A",4580,1,"MICO","11-40","23-53 cm","SUBF, ALYC, MOHE",1,"Dense"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE01","Survey","Active",0,"A",4580,2,"MEAD",,,,0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE02","Survey","Active",0,"A",4126,1,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE02","Survey","Active",0,"A",4126,2,"MOHE","11-40","23-53 cm",,1,"Dense"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE03","Survey","Active",0,"A",1276,1,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE03","Survey","Active",0,"A",1276,2,"SUBF","11-40","23-53 cm",,1,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE04","Survey","Active",0,"A",9007,1,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE04","Survey","Active",0,"A",9007,2,"SUBF","11-40","23-53 cm",,1,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE05","Survey","Active",0,"A",7364,1,"MOHE","11-40","23-53 cm",,1,"Dense"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE05","Survey","Active",0,"A",7364,2,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE06","Survey","Active",0,"A",8864,1,"SUBF","11-40","23-53 cm",,1,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE07","Additional","Active",0,"A",9278,1,"MEAD",,,,0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.EE07","Additional","Active",0,"A",9278,2,"SUBF","11-40","23-53 cm",,1,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW01","Survey","Active",0,"A",4404,1,"SUBF",,"<23 cm","MOHE also present",1,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW01","Survey","Active",0,"A",4404,2,"MEAD",,,"Snow covered meadow",0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW02","Survey","Active",0,"A",3850,1,"MICO",,"<23 cm","MOHE, SUBF",1,"Dense"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW02","Survey","Active",0,"A",3850,2,"MEAD",,,"Snow covered meadow between tree patches",0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW03","Survey","Active",0,"A",2043,1,"MEAD",,,"Snow covered meadow",0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW03","Survey","Active",0,"A",2043,2,"MICO","41-70","23-53 cm","MOHE, SUBF",1,"Dense"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW04","Survey","Active",0,"A",7931,1,"MICO","71-100","53-81 cm","MOHE, PASF, SUBF",1,"Dense"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW04","Survey","Active",0,"A",7931,2,"ROSV",,,"Snow covered talus slope",0,"Sparse"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW05","Survey","Active",0,"A",4650,1,"MICO","41-70","81-122 cm","MOHE, WEHE, PASF, NOBF, with ALYC",1,"Dense"
2008,"MORA","High","4030","Active","Alternating","3","4030.WW05","Survey","Active",0,"A",4650,2,"ROSV",,,"Rocky avalanche shoot",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW01","Survey","Active",0,"A",5088,1,"MICO","41-70","23-53 cm","Dom. MOHE, PASF.  ALYC present.",1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW01","Survey","Active",0,"A",5088,2,"ROSV",,,"Road, grades, pulloff.",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW02","Survey","Active",0,"A",4792,1,"MICO","41-70","23-53 cm","Dom. PASF, MOHE.  ALYCalso present.",1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW02","Survey","Active",0,"A",4792,2,"ROSV",,,"Road grades, shoulders.",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW03","Survey","Active",0,"A",9682,1,"PASF","41-70","53-81 cm","Sub. dom. MOHE, scattered ALYC",1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW03","Survey","Active",0,"A",9682,2,"ROSV",,,"Road and dirt slope",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW04","Survey","Active",0,"A",10337,1,"PASF","11-40","81-122 cm","Sub. dom. MOHE",1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW04","Survey","Active",0,"A",10337,2,"SNOW",,,"<1m snowpack",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW05","Survey","Active",0,"A",7215,1,"MICO","11-40","23-53 cm","PASF, MOHE",1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW05","Survey","Active",0,"A",7215,2,"SNOW",,,"1m snowpack",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW06","Survey","Active",0,"A",4565,1,"ROSV",,,"Open, rocky slope with white azalea, Vacciniumn, and alpine flowers",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW06","Survey","Active",0,"A",4565,2,"SUBF","41-70","23-53 cm","SUBF up and down slope of open area - some MOHE mixed in.",1,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW07","Additional","Active",0,"A",4106,1,"SUBF","11-40","23-53 cm",,1,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.NW07","Additional","Active",0,"A",4106,2,"MEAD",,,"Snow covered meadow with stands of SUBF",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS01","Survey","Active",0,"A",5954,1,"DEVO",,,"Road and shoulders",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS01","Survey","Active",0,"A",5954,2,"MICO","11-40","23-53 cm",,1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS02","Survey","Active",0,"A",2426,1,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS02","Survey","Active",0,"A",2426,2,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS03","Survey","Active",0,"A",10468,1,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS03","Survey","Active",0,"A",10468,2,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS04","Survey","Active",0,"A",301,1,"MICO","11-40","23-53 cm",,1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS04","Survey","Active",0,"A",301,2,"DEVO",,,"Road",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS05","Survey","Active",0,"A",3553,1,"SHRU",,,"Dense vaccinium",0,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS05","Survey","Active",0,"A",3553,2,"MICO","41-70","23-53 cm","SUBF, MOHE",1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS06","Survey","Active",0,"A",5466,1,"ROSV",,,"Talus and road",0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS06","Survey","Active",0,"A",5466,2,"MICO","11-40","23-53 cm",,1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS07","Additional","Active",0,"A",4227,1,"MEAD",,,,0,"Sparse"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS07","Additional","Active",0,"A",4227,2,"MICO","11-40","23-53 cm",,1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS08","Additional","Active",0,"A",6027,1,"MOHE","11-40","53-81 cm","with smaller SUBF",1,"Dense"
2008,"MORA","High","4032","Active","Alternating","3","4032.SS08","Additional","Active",0,"A",6027,2,"SNOW",,,,0,"Sparse"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW01","Survey","Active",0,"A",2457,1,"MICO","11-40","<23 cm","WEHE, MOHE, PASF.  Scattered WEWP.  Thick XETE understory.",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW02","Survey","Active",0,"A",8931,1,"WEHE","71-100","23-53 cm","Thick <23 cm DBH PASF and WEHE",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW03","Survey","Active",0,"A",2101,1,"WEHE","71-100","53-81 cm","Sub. dom. MOHE, PASF",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW04","Survey","Active",0,"A",3169,1,"MICO","71-100","53-81 cm","PASF, WEHE, MOHE",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW04","Survey","Active",0,"A",3169,2,"SHRU","71-100","<23 cm","Vaccinium, Rubus clearing",0,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW05","Survey","Active",0,"A",1659,1,"WEHE","71-100","53-81 cm","PASF also present",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW06","Survey","Active",0,"A",3199,1,"WEHE","71-100","53-81 cm","PASF also present",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW06","Survey","Active",0,"A",3199,2,"SHRU",,,"1/4 of plot is VIMA opening",0,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW07","Additional","Active",0,"A",4146,1,"WEHE","71-100","81-122 cm","PASF also present",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW08","Additional","Active",0,"A",3760,1,"DFWH","41-70","81-122 cm","PASF also present",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.NW09","Additional","Active",0,"A",9986,1,"WEHE","71-100","81-122 cm","Sub. dom. PASF, WERC",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE01","Survey","Active",0,"A",402,1,"SHRU",,,"Mostly beargrass",0,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE01","Survey","Active",0,"A",402,2,"MICO","11-40","23-53 cm","with scattered SUBF, MOHE, PASF, DOFI",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE02","Survey","Active",0,"A",1041,1,"SHRU",,,"Mostly beargrass/vaccinium",0,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE02","Survey","Active",0,"A",1041,2,"MICO","11-40","23-53 cm","with scattered SUBF, MOHE, PASF, DOFI",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE03","Survey","Active",0,"A",1999,1,"SHRU",,,"Beargrass/vaccinium",0,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE03","Survey","Active",0,"A",1999,2,"MICO","11-40","23-53 cm","with scattered SUBF, MOHE, PASF, DOFI",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE04","Survey","Active",0,"A",7188,1,"MICO","71-100","23-53 cm",,1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE05","Survey","Active",0,"A",7273,1,"PASF","41-70","23-53 cm",,1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE06","Survey","Active",0,"A",10707,1,"MICO","41-70","53-81 cm",,1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE07","Additional","Active",0,"A",2891,1,"MICO","41-70","53-81 cm","NOFI, ALYC, MOHE, PASF",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE08","Additional","Active",0,"A",565,1,"MICO","41-70","53-81 cm","WEHE, PASF, ALYC",1,"Dense"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE09","Additional","Active",0,"A",9671,1,"WATE",,,"Creek",0,"Sparse"
2008,"MORA","High","4033","Active","Alternating","3","4033.SE09","Additional","Active",0,"A",9671,2,"MICO","71-100","53-81 cm","PASF, ALYC, WEHE",1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN01","Survey","Active",0,"A",446,1,"MICO","41-70","81-122 cm","WEHE, DOFI, WERC, PASF",1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN02","Survey","Active",0,"A",7161,1,"DFWH","41-70","23-53 cm","Also ALYC, Vaccinium, bear grass, Pacific yew.",1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN03","Survey","Active",0,"A",1973,1,"MICO","41-70","53-81 cm","WEHE, PASF, DOFI",1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN03","Survey","Active",0,"A",1973,2,"SNOW",,,"1 m snow pack",0,"Sparse"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN04","Survey","Active",0,"A",5884,1,"MICO","41-70","53-81 cm","WEHE, PASF, DOFI",1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN04","Survey","Active",0,"A",5884,2,"SNOW",,,">1 m snow pack",0,"Sparse"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN05","Survey","Active",0,"A",8539,1,"MICO","41-70","81-122 cm","DOFI, WEHE, PASF, WERC",1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN05","Survey","Active",0,"A",8539,2,"WATE",,,"Two creeks - one dry.",0,"Sparse"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN06","Survey","Active",0,"A",2289,1,"MICO","41-70","81-122 cm","DOFI, WERC, WEHE, PASF.",1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.NN06","Survey","Active",0,"A",2289,2,"WATE",,,"Small creek",0,"Sparse"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.SS01","Survey","Active",0,"A",5716,1,"MICO","41-70","81-122 cm","WERC, WEHE, DOFI",1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.SS02","Survey","Active",0,"A",6024,1,"MICO","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.SS03","Survey","Active",0,"A",8092,1,"MICO","41-70","81-122 cm",,1,"Dense"
2008,"MORA","Medium","4042","Active","Alternating","3","4042.SS04","Survey","Active",0,"A",8020,1,"MICO","41-70","81-122 cm",,1,"Dense"
