"Event_year","Park_code","Stratum_label","Site_code","Site_status","Panel_type","Panel_name","Point_code","Location_type","Location_status","Event_ID","Event_date","Event_excluded","DPL_code","DPL_date_str","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Nest_activity","Nest_obs_notes","Nest_obs_ID"
2012,"OLYM","Medium","3122","Active","Annual","1","3122.TO","Origin","Active",435,"7/29/2012",0,"A","11/14/2012 00:00","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Recent fledglings",,251
2012,"OLYM","Medium","3123","Active","Annual","1","3123.TO","Origin","Active",3082,"6/14/2012",0,"A","11/14/2012 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings",,229
2012,"OLYM","High","3125","Active","Annual","1","3125.TO","Origin","Active",6899,"7/25/2012",0,"A","11/14/2012 00:00","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Nestlings","2 adults seen exiting cavity",253
2012,"OLYM","High","3128","Active","Annual","1","3128.TO","Origin","Active",2227,"6/22/2012",0,"A","11/14/2012 00:00","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Recent fledglings",,231
2012,"OLYM","Medium","3130","Active","Annual","1","3130.TO","Origin","Active",3093,"6/27/2012",0,"A","11/14/2012 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed",,236
2012,"OLYM","High","3132","Active","Alternating","2","3132.TO","Origin","Active",7772,"7/10/2012",0,"A","11/14/2012 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,245
2012,"OLYM","Medium","3133","Active","Alternating","2","3133.TO","Origin","Active",4319,"7/28/2012",0,"A","11/14/2012 00:00","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Recent fledglings",,252
2012,"OLYM","Medium","3135","Active","Alternating","2","3135.TO","Origin","Active",9927,"6/13/2012",0,"A","11/14/2012 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,230
2012,"OLYM","High","3136","Active","Alternating","2","3136.TO","Origin","Active",1682,"7/7/2012",0,"A","11/14/2012 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,248
2012,"OLYM","High","3140","Active","Alternating","2","3140.TO","Origin","Active",1320,"7/15/2012",0,"A","11/14/2012 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed","one egg",246
2012,"OLYM","High","3140","Active","Alternating","2","3140.TO","Origin","Active",1320,"7/15/2012",0,"A","11/14/2012 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Recent fledglings",,247
2012,"OLYM","Low","3145","Active","Alternating","2","3145.TO","Origin","Active",8054,"5/29/2012",0,"A","11/14/2012 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings","Just off of the trail on the hike-in. Nest in a cavity in a snag, nestlings making lots of noise",223
2011,"MORA","Medium","4009","Active","Annual","1","4009.TO","Origin","Active",4339,"6/28/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed",,220
2011,"MORA","Medium","4078","Active","Alternating","6","4078.TO","Origin","Active",10060,"7/14/2011",0,"A","12/29/2011 00:00","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,221
2011,"NOCA","High","1016","Active","Annual","1","1016.TO","Origin","Active",4788,"7/14/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Building nest",,217
2011,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",3820,"6/7/2011",0,"A","12/29/2011 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Eggs observed",,196
2011,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",3820,"6/7/2011",0,"A","12/29/2011 00:00","SAPH","Sayornis saya","Say's Phoebe","Tyrannidae",1379,"Nestlings",,197
2011,"NOCA","Medium","1047","Active","Alternating","6","1047.TO","Origin","Active",7432,"7/5/2011",0,"A","12/29/2011 00:00","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Unknown contents",,203
2011,"NOCA","Medium","1047","Active","Alternating","6","1047.TO","Origin","Active",7432,"7/5/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,202
2011,"NOCA","Medium","1051","Active","Alternating","6","1051.TO","Origin","Active",5119,"7/9/2011",0,"A","12/29/2011 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Unknown contents","pair seen entering nest cavity",216
2011,"NOCA","Low","1070","Active","Alternating","6","1070.TO","Origin","Active",6273,"6/25/2011",0,"A","12/29/2011 00:00","BADO","Strix varia","Barred Owl","Strigidae",908,"Recent fledglings",,209
2011,"NOCA","Low","1070","Active","Alternating","6","1070.TO","Origin","Active",6273,"6/25/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Unknown contents",,205
2011,"NOCA","Low","1070","Active","Alternating","6","1070.TO","Origin","Active",6273,"6/25/2011",0,"A","12/29/2011 00:00","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Building nest",,210
2011,"NOCA","Low","1074","Active","Alternating","6","1074.TO","Origin","Active",10452,"6/29/2011",0,"A","12/29/2011 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,204
2011,"NOCA","Low","1075","Active","Alternating","6","1075.TO","Origin","Active",8132,"6/6/2011",0,"A","12/29/2011 00:00","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Unknown contents",,212
2011,"NOCA","High","1088","Active","Alternating","6","1088.TO","Origin","Active",6313,"7/20/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Building nest",,215
2011,"OLYM","High","3125","Active","Annual","1","3125.TO","Origin","Active",8129,"7/29/2011",0,"A","12/29/2011 00:00","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,222
2011,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",4629,"6/16/2011",0,"A","12/29/2011 00:00","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Recent fledglings",,206
2011,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",4629,"6/16/2011",0,"A","12/29/2011 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Recent fledglings","NE and SW arms",198
2011,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",4629,"6/16/2011",0,"A","12/29/2011 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,199
2011,"OLYM","Medium","3190","Active","Alternating","6","3190.TO","Origin","Active",3090,"7/19/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,208
2011,"OLYM","High","3191","Active","Alternating","6","3191.TO","Origin","Active",4970,"7/25/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,214
2011,"OLYM","High","3192","Active","Alternating","6","3192.TO","Origin","Active",5779,"7/9/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,201
2011,"OLYM","High","3192","Active","Alternating","6","3192.TO","Origin","Active",6620,"7/10/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,219
2011,"OLYM","High","3192","Active","Alternating","6","3192.TO","Origin","Active",6620,"7/10/2011",0,"A","12/29/2011 00:00","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"Recent fledglings",,218
2011,"OLYM","High","3192","Active","Alternating","6","3192.TO","Origin","Active",5779,"7/9/2011",0,"A","12/29/2011 00:00","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"Recent fledglings",,200
2011,"OLYM","Medium","3200","Active","Annual","1","3200.TO","Origin","Active",2559,"7/5/2011",0,"A","12/29/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Unknown contents",,207
2011,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",9527,"5/25/2011",0,"A","12/29/2011 00:00","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Building nest",,213
2011,"SAJH","Parkwide","BRCA","Active","Biennial",,"BRCA.TO","Origin","Active",9338,"5/28/2011",0,"A","12/29/2011 00:00","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Eggs observed",,211
2010,"LEWI","Parkwide","FOCL","Active","Biennial",,"FOCL.TO","Origin","Active",8376,"5/24/2010",0,"A","03/12/2011 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Building nest",,161
2010,"LEWI","Parkwide","FOCL","Active","Biennial",,"FOCL.TO","Origin","Active",6749,"5/26/2010",0,"A","03/12/2011 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Building nest",,159
2010,"LEWI","Parkwide","FOCL","Active","Biennial",,"FOCL.TO","Origin","Active",6749,"5/26/2010",0,"A","03/12/2011 00:00","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,157
2010,"LEWI","Parkwide","FOCL","Active","Biennial",,"FOCL.TO","Origin","Active",6749,"5/26/2010",0,"A","03/12/2011 00:00","SOSP","Melospiza melodia","Song Sparrow","Fringillidae",1949,"Nestlings",,158
2010,"LEWI","Parkwide","FOCL","Active","Biennial",,"FOCL.TO","Origin","Active",8376,"5/24/2010",0,"A","03/12/2011 00:00","SOSP","Melospiza melodia","Song Sparrow","Fringillidae",1949,"Nestlings",,160
2010,"MORA","High","4011","Active","Annual","1","4011.TO","Origin","Active",4963,"7/25/2010",0,"A","03/12/2011 00:00","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Unknown contents","Carrying food",179
2010,"MORA","High","4011","Active","Annual","1","4011.TO","Origin","Active",4963,"7/25/2010",0,"A","03/12/2011 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Recent fledglings",,178
2010,"MORA","High","4014","Active","Annual","1","4014.TO","Origin","Active",3499,"7/22/2010",0,"A","03/12/2011 00:00","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"Recent fledglings",,195
2010,"MORA","High","4014","Active","Annual","1","4014.TO","Origin","Active",3499,"7/22/2010",0,"A","03/12/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,170
2010,"MORA","High","4014","Active","Annual","1","4014.TO","Origin","Active",3499,"7/22/2010",0,"A","03/12/2011 00:00","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Unknown contents","TOWA the female, HEWA the male. Saw HEWA carrying food material",169
2010,"NOCA","High","1019","Active","Annual","1","1019.TO","Origin","Active",1900,"7/17/2010",0,"A","03/12/2011 00:00","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,180
2010,"NOCA","High","1019","Active","Annual","1","1019.TO","Origin","Active",1900,"7/17/2010",0,"A","03/12/2011 00:00","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Unknown contents",,181
2010,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",5723,"6/2/2010",0,"A","03/12/2011 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings",,152
2010,"NOCA","High","1021","Active","Annual","1","1021.TO","Origin","Active",7866,"7/29/2010",0,"A","03/12/2011 00:00","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Nestlings",,182
2010,"NOCA","High","1021","Active","Annual","1","1021.TO","Origin","Active",7866,"7/29/2010",0,"A","03/12/2011 00:00","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Building nest",,183
2010,"NOCA","Low","1023","Active","Annual","1","1023.TO","Origin","Active",5406,"6/5/2010",0,"A","03/12/2011 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Building nest",,155
2010,"NOCA","Low","1023","Active","Annual","1","1023.TO","Origin","Active",5406,"6/5/2010",0,"A","03/12/2011 00:00","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Building nest",,154
2010,"NOCA","Low","1023","Active","Annual","1","1023.TO","Origin","Active",5406,"6/5/2010",0,"A","03/12/2011 00:00","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Building nest",,156
2010,"NOCA","Medium","1024","Active","Annual","1","1024.TO","Origin","Active",8295,"6/6/2010",0,"A","03/12/2011 00:00","YEWA","Setophaga petechia","Yellow Warbler","Fringillidae",2101,"Unknown contents","carring food",165
2010,"NOCA","Medium","1044","Active","Alternating","5","1044.TO","Origin","Active",1264,"7/13/2010",0,"A","03/12/2011 00:00","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Nestlings",,162
2010,"NOCA","High","1055","Active","Alternating","5","1055.TO","Origin","Active",6649,"7/29/2010",0,"A","03/12/2011 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Recent fledglings",,186
2010,"NOCA","High","1055","Active","Alternating","5","1055.TO","Origin","Active",6649,"7/29/2010",0,"A","03/12/2011 00:00","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"Recent fledglings",,187
2010,"NOCA","High","1055","Active","Alternating","5","1055.TO","Origin","Active",6649,"7/29/2010",0,"A","03/12/2011 00:00","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,188
2010,"NOCA","High","1060","Active","Alternating","5","1060.TO","Origin","Active",7755,"7/12/2010",0,"A","03/12/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Building nest",,167
2010,"NOCA","High","1060","Active","Alternating","5","1060.TO","Origin","Active",7755,"7/12/2010",0,"A","03/12/2011 00:00","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Unknown contents",,168
2010,"NOCA","Low","1063","Active","Alternating","5","1063.TO","Origin","Active",9417,"6/3/2010",0,"A","03/12/2011 00:00","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Recent fledglings",,153
2010,"NOCA","High","1064","Active","Alternating","5","1064.TO","Origin","Active",6311,"7/14/2010",0,"A","03/12/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Unknown contents",,176
2010,"NOCA","High","1064","Active","Alternating","5","1064.TO","Origin","Active",6311,"7/14/2010",0,"A","03/12/2011 00:00","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Eggs observed",,177
2010,"OLYM","Low","3121","Active","Annual","1","3121.TO","Origin","Active",2047,"6/6/2010",0,"A","03/12/2011 00:00","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,171
2010,"OLYM","Medium","3123","Active","Annual","1","3123.TO","Origin","Active",2830,"6/25/2010",0,"A","03/12/2011 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,173
2010,"OLYM","Medium","3123","Active","Annual","1","3123.TO","Origin","Active",2830,"6/25/2010",0,"A","03/12/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed",,172
2010,"OLYM","High","3124","Active","Annual","1","3124.TO","Origin","Active",8593,"7/20/2010",0,"A","03/12/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed",,164
2010,"OLYM","High","3127","Active","Annual","1","3127.TO","Origin","Active",9903,"7/19/2010",0,"A","03/12/2011 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Recent fledglings",,163
2010,"OLYM","High","3128","Active","Annual","1","3128.TO","Origin","Active",3773,"7/6/2010",0,"A","03/12/2011 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,194
2010,"OLYM","High","3128","Active","Annual","1","3128.TO","Origin","Active",3773,"7/6/2010",0,"A","03/12/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Nestlings",,191
2010,"OLYM","High","3128","Active","Annual","1","3128.TO","Origin","Active",3773,"7/6/2010",0,"A","03/12/2011 00:00","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Nestlings",,193
2010,"OLYM","High","3128","Active","Annual","1","3128.TO","Origin","Active",3773,"7/6/2010",0,"A","03/12/2011 00:00","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Unknown contents","either on eggs or brooding young nestlings",192
2010,"OLYM","Medium","3130","Active","Annual","1","3130.TO","Origin","Active",9112,"6/27/2010",0,"A","03/12/2011 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,184
2010,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",1637,"6/5/2010",0,"A","03/12/2011 00:00","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Unknown contents",,150
2010,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",1637,"6/5/2010",0,"A","03/12/2011 00:00","TRES","Tachycineta bicolor","Tree Swallow","Hirundinidae",1478,"Unknown contents",,151
2010,"OLYM","Low","3166","Active","Alternating","5","3166.TO","Origin","Active",6010,"6/3/2010",0,"A","03/12/2011 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings",,149
2010,"OLYM","Low","3169","Active","Alternating","5","3169.TO","Origin","Active",3837,"6/7/2010",0,"A","03/12/2011 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,189
2010,"OLYM","Low","3170","Active","Alternating","5","3170.TO","Origin","Active",6521,"6/12/2010",0,"A","03/12/2011 00:00","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Nestlings",,185
2010,"OLYM","High","3175","Active","Alternating","5","3175.TO","Origin","Active",8250,"7/7/2010",0,"A","03/12/2011 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,190
2010,"OLYM","High","3179","Active","Alternating","5","3179.TO","Origin","Active",10510,"7/23/2010",0,"A","03/12/2011 00:00","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Nestlings",,174
2010,"OLYM","Medium","3183","Active","Alternating","5","3183.TO","Origin","Active",3907,"6/14/2010",0,"A","03/12/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed",,166
2010,"OLYM","Medium","3183","Active","Alternating","5","3183.TO","Origin","Active",3907,"6/14/2010",0,"A","03/12/2011 00:00","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Recent fledglings",,148
2010,"OLYM","High","3188","Active","Alternating","5","3188.TO","Origin","Active",5472,"7/21/2010",0,"A","03/12/2011 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,175
2009,"MORA","Low","4001","Active","Annual","1","4001.TO","Origin","Active",2538,"6/14/2009",0,"A","04/09/2010 00:00","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Eggs observed","5 of them in nest, ca. 5 m east of SS01.",110
2009,"MORA","High","4003","Active","Annual","1","4003.TO","Origin","Active",7002,"7/5/2009",0,"A","04/09/2010 00:00","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Recent fledglings",,119
2009,"MORA","Medium","4004","Active","Annual","1","4004.TO","Origin","Active",8886,"7/6/2009",0,"A","04/09/2010 00:00","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Recent fledglings",,121
2009,"MORA","Medium","4004","Active","Annual","1","4004.TO","Origin","Active",8886,"7/6/2009",0,"A","04/09/2010 00:00","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Nestlings",,122
2009,"MORA","High","4036","Active","Alternating","4","4036.TO","Origin","Active",4520,"7/28/2009",0,"A","04/09/2010 00:00","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Recent fledglings",,129
2009,"MORA","High","4039","Active","Alternating","4","4039.TO","Origin","Active",1458,"7/28/2009",0,"A","04/09/2010 00:00","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Recent fledglings","Spotted Sandpiper fledgling was seen along trail at Southeast corner of Mystic Lake.",130
2009,"MORA","Medium","4065","Active","Alternating","4","4065.TO","Origin","Active",8178,"6/28/2009",0,"A","04/09/2010 00:00","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Nestlings",,123
2009,"MORA","Medium","4065","Active","Alternating","4","4065.TO","Origin","Active",8178,"6/28/2009",0,"A","04/09/2010 00:00","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Recent fledglings",,124
2009,"NOCA","High","1016","Active","Annual","1","1016.TO","Origin","Active",3486,"7/14/2009",0,"A","04/09/2010 00:00","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Recent fledglings",,118
2009,"NOCA","Medium","1024","Active","Annual","1","1024.TO","Origin","Active",2364,"6/27/2009",0,"A","04/09/2010 00:00","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Eggs observed",,120
2009,"NOCA","Medium","1041","Active","Alternating","4","1041.TO","Origin","Active",8066,"6/19/2009",0,"A","04/09/2010 00:00","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Nestlings",,114
2009,"NOCA","High","1048","Active","Alternating","4","1048.TO","Origin","Active",4779,"7/14/2009",0,"A","04/09/2010 00:00","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"Nestlings",,131
2009,"NOCA","High","1049","Active","Alternating","4","1049.TO","Origin","Active",2605,"7/5/2009",0,"A","04/09/2010 00:00","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Building nest",,147
2009,"OLYM","Medium","3122","Active","Annual","1","3122.TO","Origin","Active",218,"7/22/2009",0,"A","04/09/2010 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,142
2009,"OLYM","Medium","3122","Active","Annual","1","3122.TO","Origin","Active",218,"7/22/2009",0,"A","04/09/2010 00:00","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Recent fledglings",,143
2009,"OLYM","Medium","3123","Active","Annual","1","3123.TO","Origin","Active",3736,"6/27/2009",0,"A","04/09/2010 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,132
2009,"OLYM","High","3125","Active","Annual","1","3125.TO","Origin","Active",4946,"7/28/2009",0,"A","04/09/2010 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,144
2009,"OLYM","High","3127","Active","Annual","1","3127.TO","Origin","Active",5262,"7/15/2009",0,"A","04/09/2010 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,141
2009,"OLYM","High","3127","Active","Annual","1","3127.TO","Origin","Active",5262,"7/15/2009",0,"A","04/09/2010 00:00","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,146
2009,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",6117,"6/4/2009",0,"A","04/09/2010 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Building nest",,109
2009,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",6117,"6/4/2009",0,"A","04/09/2010 00:00","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,108
2009,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",6117,"6/4/2009",0,"A","04/09/2010 00:00","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Nestlings",,116
2009,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",6117,"6/4/2009",0,"A","04/09/2010 00:00","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Recent fledglings",,140
2009,"OLYM","Low","3134","Active","Annual","1","3134.TO","Origin","Active",6117,"6/4/2009",0,"A","04/09/2010 00:00","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Recent fledglings",,117
2009,"OLYM","Low","3155","Active","Alternating","4","3155.TO","Origin","Active",9665,"6/15/2009",0,"A","04/09/2010 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,126
2009,"OLYM","Low","3155","Active","Alternating","4","3155.TO","Origin","Active",9665,"6/15/2009",0,"A","04/09/2010 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings",,125
2009,"OLYM","High","3158","Active","Alternating","4","3158.TO","Origin","Active",8105,"7/9/2009",0,"A","04/09/2010 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,136
2009,"OLYM","High","3158","Active","Alternating","4","3158.TO","Origin","Active",8105,"7/9/2009",0,"A","04/09/2010 00:00","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,137
2009,"OLYM","Low","3159","Active","Alternating","4","3159.TO","Origin","Active",4157,"6/14/2009",0,"A","04/09/2010 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Nestlings",,113
2009,"OLYM","Low","3159","Active","Alternating","4","3159.TO","Origin","Active",4157,"6/14/2009",0,"A","04/09/2010 00:00","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Building nest",,112
2009,"OLYM","Medium","3160","Active","Alternating","4","3160.TO","Origin","Active",10269,"6/18/2009",0,"A","04/09/2010 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings",,115
2009,"OLYM","Low","3161","Active","Alternating","4","3161.TO","Origin","Active",9550,"6/5/2009",0,"A","04/09/2010 00:00","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,111
2009,"OLYM","High","3164","Active","Alternating","4","3164.TO","Origin","Active",8113,"7/12/2009",0,"A","04/09/2010 00:00","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Recent fledglings",,139
2009,"OLYM","Medium","3167","Active","Alternating","4","3167.TO","Origin","Active",2846,"6/23/2009",0,"A","04/09/2010 00:00","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,127
2009,"OLYM","Medium","3167","Active","Alternating","4","3167.TO","Origin","Active",2846,"6/23/2009",0,"A","04/09/2010 00:00","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Recent fledglings",,128
2009,"OLYM","Medium","3168","Active","Alternating","4","3168.TO","Origin","Active",10529,"6/25/2009",0,"A","04/09/2010 00:00","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Recent fledglings",,134
2009,"OLYM","Medium","3168","Active","Alternating","4","3168.TO","Origin","Active",10529,"6/25/2009",0,"A","04/09/2010 00:00","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Eggs observed",,133
2009,"OLYM","High","3173","Active","Alternating","4","3173.TO","Origin","Active",6862,"7/30/2009",0,"A","04/09/2010 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,145
