"Rare_bird_obs_ID","Obs_year","Park_code","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Obs_date_str","Obs_time_str","Observer_1","Observer_2","Group_size","Nest_activity","Obs_distance_m","Rare_obs_notes","Location_name","Point_code","UTME_public","UTMN_public","Public_offset","UTM_east","UTM_north","Coord_type","Datum","Est_horiz_error","Elevation_m","Field_UTME","Field_UTMN","Field_datum","Field_horiz_error","Field_coord_source","GPS_model","GPS_file_name","Coordinate_notes","Obs_excluded","DPL_code","DPL_date_str","QA_notes"
71,2008,"OLYM","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"7/14/2008","17:00","Grattan_Cassidy","Holmgren_Mandy",3,"No nest observed",20,"Several Horned larks heard (initially) calling- a quick, high pair of notes generally, then one of them sang- a rising, sort of accelerating, bubbly twitter. Eventually, we saw them (closest was about 20 m away)- the black horns conspicuous on the male (but the black facial markings more prominent in all).","Just S of Constance Pass",,487100,5290670,"Actual",487100,5290670,"Field","NAD83",-99,1852.00,487100,5290670,"NAD83",,"Map","None","None","no GPS recorded",0,"A","02/27/2009 00:00",
390,2008,"OLYM","MAMU","Brachyramphus marmoratus","Marbled Murrelet","Laridae",586,"5/29/2008","07:10","Holmgren_Mandy",,1,"No nest observed",,"One murrelet heard flying overhead- a high ""kree kree kree,"" sounding almost like a cross between a gull and an eagle. I didn't see where it landed/if it landed at all nearby.","Hoh River Trail (~2 miles up)","3121.WW05",432925,5302266,"Actual",432925.073,5302265.962,"Post-processed","NAD83",3.281,278.00,432929,5302260,"NAD83",,"GPS","Thales Mobile Mapper","N7080529",,0,"A","02/27/2009 00:00",
279,2008,"OLYM","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"7/31/2008","08:09","Grattan_Cassidy",,1,"No nest observed",69,"The ""tooting"" of a pygmy-owl was heard- an evenly spaced series of whistly toots that were further apart than those of a saw-whet. A pygmy-owl was heard at another spot on the NW arm of transect, but it was probably the same bird.","Between Elk Lake and Glacier Meadows","3147.NW07",448022,5299501,"Actual",448022.007,5299500.56,"Post-processed","NAD83",17.413,1064.00,448024,5299506,"NAD83",,"GPS","Thales Mobile Mapper","N5080731",,0,"A","02/27/2009 00:00",
234,2008,"OLYM","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"7/28/2008","09:15","Holmgren_Mandy",,1,"No nest observed",35,"A series of evenly spaced ""toots"" (further apart than those of a saw whet) were heard during point count. After count, I whistled back and a pygmy-owl flew about 30-35 m away. He was very small with a long tail, streaks on belly that ran into spots closer to head, and oval spots on back of its head that looked like eyes.","Near Hoh Lake","3125.EE05",442098,5305261,"Actual",442098.112,5305261.499,"WAAS","NAD83",-99,1298.00,442099,5305261,"NAD83",,"GPS","Thales Mobile Mapper","T080728",,0,"A","02/27/2009 00:00",
396,2008,"OLYM","PEFA","Falco peregrinus","Peregrine Falcon","Falconidae",1061,"5/5/2008","16:00","Holmgren_Mandy","Wilkerson_Bob",1,"No nest observed",75,"One peregrine was seen flying over- black markings extending below eyes, long and pointed wings, and size all helped in IDing this bird.","Rialto Beach",,377246,5307712,"Actual",377246,5307712,"Field","NAD83",,0.00,377246,5307712,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
368,2008,"OLYM","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/23/2008","17:00","Grattan_Cassidy","Holmgren_Mandy",1,"No nest observed",30,"A bright red male was seen and heard about 30 m away- large bill, white wing bars against black, and red body (most of it) could be easily seen. He also called several times- 2-3 noted phrases, mostly while in flight.","~3 miles up Skyline Trail from Low Divide",,455358,5285739,"Actual",455358,5285739,"Field","NAD83",,1354.00,455358,5285739,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
50,2008,"OLYM","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/31/2008","06:41","Holmgren_Mandy",,2,"No nest observed",45,"The 2-3 note call was heard- quick phrases while in flight. Are these rare? I have already written so many of these- see other events for further description of call.","Between Glacier Meadows and Blue Glacier","3147.SS04",448428,5297745,"Actual",448428.093,5297745.186,"Post-processed","NAD83",2.292,1322.00,448434,5297750,"NAD83",,"GPS","Thales Mobile Mapper","T080731",,0,"A","02/27/2009 00:00",
329,2008,"OLYM","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/15/2008","08:50","Holmgren_Mandy",,2,"No nest observed",47,"Two were heard calling- a quick 2-3 noted phrase, almost similar to the Western tanager call. These calls were given in flight and I saw a backlit sillhouette of them as they flew by, but didn't see any particular field marks.","Near Home Lake","3156.SE06",487759,5291143,"Actual",487759.073,5291142.884,"Post-processed","NAD83",4.129,1616.00,487758,5291144,"NAD83",,"GPS","Thales Mobile Mapper","N7080715",,0,"A","02/27/2009 00:00",
55,2008,"OLYM","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/28/2008","09:12","Holmgren_Mandy",,1,"No nest observed",62,"The 2-3 noted call of a Pine Grosbeak was heard during a point count- a quick, slightly rising phrase sometimes sounding like a western tanager.","Near Hoh Lake","3125.EE05",442098,5305261,"Actual",442098.112,5305261.499,"WAAS","NAD83",-99,1298.00,442099,5305261,"NAD83",,"GPS","Thales Mobile Mapper","T080728",,0,"A","02/27/2009 00:00",
344,2008,"OLYM","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/31/2008","06:20","Grattan_Cassidy",,1,"No nest observed",33,"The quick, slightly varying, 2-3 note phrases of a pine grosbeak were heard during a point count, somewhat similar to western tanager call. No visual ID.","Near Glacier Meadows","3147.NW02",448137,5298578,"Actual",448136.585,5298578.476,"Post-processed","NAD83",24.014,1215.00,448167,5298584,"NAD83",,"GPS","Thales Mobile Mapper","N5080731",,0,"A","02/27/2009 00:00",
22,2008,"OLYM","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/19/2008","08:19","Holmgren_Mandy",,1,"No nest observed",41,"The call was heard several times during point count- a quick, rising, 2 or 3-noted phrase, somewhat similar to Western tanager call. No visual ID.","Grand Valley","3148.NE06",473080,5303102,"Actual",473079.628,5303101.916,"Post-processed","NAD83",3.173,1704.00,473081,5303100,"NAD83",,"GPS","Thales Mobile Mapper","N7080719",,0,"A","02/27/2009 00:00",
216,2008,"OLYM","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"7/22/2008","11:00","Grattan_Cassidy","Holmgren_Mandy",1,"No nest observed",25,"A strange whistly call was heard initially (sounding almost eagle-like) and promptly after from the same spot was the diagnostic downward screech of the adult- at least one adult was there, possibly a juvenile as well.","N Fork Quinault Trail, ~0.5 miles past 9-mile",,451533,5278294,"Actual",451533,5278294,"Field","NAD83",,359.00,451533,5278294,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
428,2008,"OLYM","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"7/30/2008","08:30","Grattan_Cassidy","Holmgren_Mandy",1,"No nest observed",75,"We heard what was probably a juvenile- it sounded clear and whistly- almost like a gull or eagle. We then saw it, but it was mostly backlit- but noting the bulky size and when it took flight, the broad wings as well as the slight dihedral wing position (almost like a handlebar moustache), it was clear that it was a RTHA.","Olympus Guard Station",,442677,5303063,"Actual",442677,5303063,"Field","NAD83",,287.00,442677,5303063,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
254,2008,"OLYM","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"7/13/2008","16:00","Grattan_Cassidy","Holmgren_Mandy",1,"No nest observed",40,"An adult with a very obvious red tail flew overhead about 40 m away and circled around us for a while. He never vocalized.","N Fork Skokomish Trail, ~2 miles up",,473419,5264009,"Actual",473419,5264009,"Field","NAD83",,288.00,473419,5264009,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
186,2008,"OLYM","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"7/30/2008","14:00","Grattan_Cassidy","Holmgren_Mandy",1,"No nest observed",30,"We heard the diagnostic slightly descending screech (that fades out at the end) of a Red-tailed Hawk after crossing the high bridge that goes over the Hoh River on the Hoh River Trail.","On S side of high bridge on Hoh R. Trail,13 mi. up",,448224,5301057,"Actual",448224,5301057,"Field","NAD83",,746.00,448224,5301057,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
157,2008,"OLYM","SPOW","Strix occidentalis","Spotted Owl","Strigidae",906,"6/22/2008","09:21","Grattan_Cassidy",,1,"No nest observed",300,"While traveling between points, Cassidy heard a Spotted owl from near Idaho Creek (a known pair there), doing the 4-note series of barking calls. During 3123 transect, but not detected on point counts. Same owl responded to his hooting at 3123 WW05.","Near Wolf Creek Trail, Idaho Creek","3123.WW05",460544,5312393,"Actual",460543.698,5312393.498,"Post-processed","NAD83",1.37,1146.00,460539,5312388,"NAD83",,"GPS","Thales Mobile Mapper","N5080622",,0,"A","02/27/2009 00:00",
127,2008,"OLYM","SPOW","Strix occidentalis","Spotted Owl","Strigidae",906,"6/26/2008","21:00","Grattan_Cassidy","Holmgren_Mandy",1,"No nest observed",25,"We initially heard the owl at Lower Lena Lake (not in park), but the next day, Cassidy hooted him in along transect and he came within 25 m of Cassidy, hooting ~every 30 seconds for the entire period. In both locations, he was doing the 4-note series (barking calls) and Cassidy saw distinctive spots on chest.","Lower Lena Lake and next day- just over park bound","3152.NN04",487066,5276084,"Actual",487065.943,5276084.415,"WAAS","NAD83",-99,997.00,487065,5276086,"NAD83",,"GPS","Thales Mobile Mapper","N5080627",,0,"A","02/27/2009 00:00",
202,2008,"OLYM","SSHA","Accipiter striatus","Sharp-shinned Hawk","Accipitridae",832,"7/12/2008","10:00","Holmgren_Mandy",,1,"No nest observed",25,"An adult was heard near Burdick Creek- it seemed agitated. Although he/she was flying all around right above me, I never saw more than a fleeting glimpse. The call though was a high, relatively fast series of notes (alarm call)- ""kree kree kree kree..."" No good visual ID.","Main Fork Dosewallips Trail, near Burdick Creek",,480650,5291130,"Actual",480650,5291130,"Field","NAD83",,781.00,480650,5291130,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
128,2008,"OLYM","SSHA","Accipiter striatus","Sharp-shinned Hawk","Accipitridae",832,"7/28/2008","10:09","Grattan_Cassidy",,1,"No nest observed",,"Saw a SSHA chasing a NOFL (unsuccessfully). The small size and squared-off tail are primarily what distinguished it from a Cooper's Hawk. Detected near NW01 on 3125, but not on a point count.","Near Bogachiel Peak","3125.NW01",441554,5305716,"Actual",441553.587,5305716.069,"Post-processed","NAD83",1.011,1589.00,441553,5305716,"NAD83",,"GPS","Thales Mobile Mapper","N5080728",,0,"A","02/27/2009 00:00",
191,2008,"OLYM","SSHA","Accipiter striatus","Sharp-shinned Hawk","Accipitridae",832,"7/28/2008","15:30","Holmgren_Mandy",,1,"No nest observed",25,"I saw the small accipiter perched initially, where I could get a good sense of its body and head size. Then it flew, where I saw the squared off, narrow tail and another perspective of its small size.","200 m up Deer Lake Trail from Canyon Creek Bridge",,438553,5311012,"Actual",438553,5311012,"Field","NAD83",,630.00,438553,5311012,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
226,2008,"OLYM","SSHA","Accipiter striatus","Sharp-shinned Hawk","Accipitridae",832,"7/7/2008","09:03","Holmgren_Mandy",,1,"No nest observed",15,"Came within 15 m of me while I was hooting for Spotted owls at a 3143 SE05- stayed there for about 5 minutes while I continued to hoot. It was small (not much larger than a robin) and had a small head with no contrast in color between head and back.","Cameron Ck, betw. Lower Cameron shelter &Grand Jct","3143.SE05",475233,5301556,"Actual",475233.13,5301555.99,"Post-processed","NAD83",4.059,1197.00,475234,5301555,"NAD83",,"GPS","Thales Mobile Mapper","N7080707",,0,"A","02/27/2009 00:00",
417,2008,"OLYM","TUVU","Cathartes aura","Turkey Vulture","Ciconiidae",809,"7/18/2008","14:00","Grattan_Cassidy","Holmgren_Mandy",1,"No nest observed",100,"A large bird with very distinctive dihedral wing position in flight. Darker body contrasted outer wings- unmistakeable at a close range.","Obstruction Point Rd, ~2 miles from beginning",,466195,5312015,"Actual",466195,5312015,"Field","NAD83",,1598.00,466195,5312015,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00","Many of these have no coordinates because we couldn't find a map with UTMs and didn't have our GPSes available."
66,2008,"OLYM","WEWP","Contopus sordidulus","Western Wood-Pewee","Tyrannidae",1350,"5/7/2008","08:00","Holmgren_Mandy","Wilkerson_Bob",1,"No nest observed",50,"One wood-pewee heard calling- a slightly drawn out and slightly descending ""peer""- it sounded like the second part of the entire song- a little raspy, but melodic, too.","Barnes Point/Lake Crescent",,440980,5323106,"Actual",440980,5323106,"Field","NAD83",10,181.00,440980,5323106,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
141,2008,"OLYM","WEWP","Contopus sordidulus","Western Wood-Pewee","Tyrannidae",1350,"5/29/2008","08:11","Grattan_Cassidy",,1,"No nest observed",57,"Heard on point count calling- basically the second part of the full song, the ""pe-wee"" of ""I'm a wood-- pe-wee!"" Heard at EE11 as well.","Hoh River Trail, ~3.5 miles up","3121.EE10",435238,5301618,"Actual",435237.93,5301618.107,"Post-processed","NAD83",6.151,231.00,435240,5301614,"NAD83",,"GPS","Thales Mobile Mapper","N5080529",,0,"A","02/27/2009 00:00",
328,2008,"OLYM","WODU","Aix sponsa","Wood Duck","Anatidae",54,"5/3/2008","19:00","Holmgren_Mandy","Wilkerson_Bob",1,"No nest observed",40,"A male Wood Duck was seen in pond across from Hoh Campground. His head almost looked clown-like- bright and colorful with a crest running toward back. Many bright colors throughout body. Unmistakeable.","Hoh Campground",,429566,5301194,"Actual",429566,5301194,"Field","NAD83",,181.00,429566,5301194,"NAD83",,"Map","None","None",,0,"A","02/27/2009 00:00",
398,2007,"MORA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/27/2007","09:32","Kuhlman_Kara",,2,"No nest observed",,"Barred owl pair heard giving distinctive call in response to Spotted owl hooting by observer.  Male BADO seen, with dark eyes, dark barring on upper breast and dark streaks below.","Lake George","4017.SS05",583663,5183155,"Actual",583662.612,5183154.881,"Postprocessed Code","NAD83",8.1,1295.00,583662,5183156,"NAD83",,"GPS","Trimble Recon XB","H062615A",,0,"A","01/14/2008 00:00",
315,2007,"MORA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/2/2007","19:00","Burke_Patrick","Kuhlman_Kara",1,"No nest observed",,"Heard calling.  Vocalizaiton disticntive BADO call, ""who cooks for you, who cooks for you all"".  Sex not determined.","Road into Longmire","4005.TO",584845,5177045,"Actual",584844.792,5177044.526,"Uncorrected","NAD83",10.6,663.00,584847,5177043,"NAD83",,"GPS","Trimble Recon XB","H060309A",,0,"A","01/14/2008 00:00",
253,2007,"MORA","BARS","Hirundo rustica","Barn Swallow","Hirundinidae",1495,"6/1/2007","13:00","Burke_Patrick","Kuhlman_Kara",1,"Unknown contents",,"Saw female BARS sitting on cup nest among eaves of museum. Definate forked tail noted as it spooked from the nest. The close distance before spooking makes me think she was incubating, but we weren't able to examine nest contents. no begging calls heard.","Longmire Museum",,590750,5177900,"Actual",590750,5177900,"Field","NAD83",-99,837.00,590750,5177900,"NAD83",,"Map","None","None","no GPS recorded",0,"A","01/14/2008 00:00",
316,2007,"MORA","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"7/25/2007","18:38","Burke_Patrick","Kuhlman_Kara",1,"No nest observed",,"Bird heard singing and calling ""chiliup"" @ Devil's Dream campground. Mature Pacific Silver-fia and Noble fir forest around 5000 ft elevation.","Devil's Drem Camp",,589074,5181690,"Actual",589074,5181690,"Field","NAD83",-99,1526.00,589074,5181690,"NAD83",,"Map","None","None","no GPS recorded",0,"A","01/14/2008 00:00",
177,2007,"MORA","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"7/14/2007","05:10","Burke_Patrick",,2,"No nest observed",,"Characteristic warbled finch-y song--a slight burriness noted. Did not have ringing quality of TOSO. Elev 5960. Later, got positive visual and aural ID on a pair of CAFI closeby at Sunrise Visitor's Center; however, no visual ID at this point.","Palisades Lake Trail","4016.SE01",607732,5197108,"Actual",607732.014,5197107.919,"Postprocessed Code","NAD83",4.7,1857.00,607734,5197111,"NAD83",,"GPS","Trimble Recon XB","A071405A",,0,"A","01/14/2008 00:00",
296,2007,"MORA","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"7/15/2007","18:00","Burke_Patrick",,2,"No nest observed",,"Noticed male and female CAFIs perched on subalpine-fir--no vocalizations. Crisp-looking streaking on both breasts. Male head bright red, but little color trickling down nape or breast.","Sunrise bathrooms",,603492,5196597,"Actual",603492.17,5196597.09,"Postprocessed Code","NAD83",3.7,1917.00,603493,5197272,"NAD83",,"GPS","Trimble Recon XB","H071413A",,0,"A","01/14/2008 00:00",
165,2007,"MORA","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"6/28/2007","05:18","Kuhlman_Kara",,2,"No nest observed",,"Song heard, dry whistled warble.","Kautz Creek","4009.SW02",587617,5179147,"Actual",587616.641,5179147.177,"Postprocessed Code","NAD83",5.7,1160.00,587618,5179148,"NAD83",,"GPS","Trimble Recon XB","H062804A",,0,"A","01/14/2008 00:00",
297,2007,"MORA","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"7/14/2007","13:45","Burke_Patrick",,2,"No nest observed",,"Two female CAFIs perched on sapling fir next to MOBL--crisp brown streaking curling down belly. Streaks noted on undertail coverts.","Sunrise Visitor's Center",,603492,5196597,"Actual",603492.17,5196597.09,"Postprocessed Code","NAD83",3.7,1917.00,603493,5197272,"NAD83",,"GPS","Trimble Recon XB","H071413A",,0,"A","01/14/2008 00:00",
72,2007,"MORA","CAHU","Selasphorus calliope","Calliope Hummingbird","Trochilidae",376,"7/17/2007","06:50","Kuhlman_Kara",,1,"No nest observed",,"Seen singing while displaying ""J-dive"".  Song a high, thin descending whistle.","Skyscraper mtn",,599600,5196970,"Actual",599600,5196970,"Field","NAD83",-99,1922.00,599600,5196970,"NAD83",,"Map","None","None",,0,"A","01/14/2008 00:00",
214,2007,"MORA","CAHU","Selasphorus calliope","Calliope Hummingbird","Trochilidae",376,"7/17/2007","07:26","Burke_Patrick",,1,"No nest observed",,"Elevation 6230ft. Wasn't able to get a visual, but heard chip-chip-chip (fast and twittering) calls unlike any made by RUHU. Unfortunately, no song/display heard. Near open, wet meadows. Other CAHU IDs in vicinity.","Granite Creek Basin","4011.SW04",598829,5196236,"Actual",598829.071,5196236.195,"Postprocessed Code","NAD83",2.2,1961.00,598829,5196239,"NAD83",,"GPS","Trimble Recon XB","A071705A",,0,"A","01/14/2008 00:00",
412,2007,"MORA","CAHU","Selasphorus calliope","Calliope Hummingbird","Trochilidae",376,"7/25/2007","11:00","Kuhlman_Kara",,1,"No nest observed",,"Seen singing while displaying ""J-dive"".  SOng a high, thin, descending whistle.","Paradise",,597400,5183600,"Actual",597400,5183600,"Field","NAD83",-99,1935.00,597400,5183600,"NAD83",,"Map","None","None","no GPS recorded",0,"A","01/14/2008 00:00",
147,2007,"MORA","CONI","Chordeiles minor","Common Nighthawk","Caprimulgidae",256,"7/26/2007","05:15","Burke_Patrick","Kuhlman_Kara",1,"No nest observed",,"Lone common nighthawk seen foraging above parkland meadows at 5400ft. Only silhouete could be seen due to backlighting, but the bird had pointed wings, held raised and pulled back. The bird flew with erratic, swift-like winbeats, but was much larger than VASW or BLSW. Unfortunately, no vocalizations were made.","Indian Henry's Patrol Cabin",,588600,5182750,"Actual",588600,5182750,"Field","NAD83",-99,1627.00,588600,5182750,"NAD83",,"Map","None","None","no GPS recorded",0,"A","01/14/2008 00:00",
403,2007,"MORA","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"7/16/2007","07:05","Kuhlman_Kara",,5,"No nest observed",,"Seen and heard singing.  THree males: sandy brown plumage, bold face pattern with dark mask and breastband, song a rapid rising warble with tinkling quality.  Two females: plumage similiar to males but less distinct facial pattern.","Burroughs mtn","4075.SW05",600873,5196389,"Actual",600872.982,5196389.209,"Postprocessed Code","NAD83",3.5,2169.00,600873,5196388,"NAD83",,"GPS","Trimble Recon XB","H071605A",,0,"A","01/14/2008 00:00",
250,2007,"MORA","MOBL","Sialia currucoides","Mountain Bluebird","Muscicapidae",1635,"7/14/2007","12:30","Kuhlman_Kara",,4,"No nest observed",,"1 male, 1 female, 2 juveniles seen.  Male pale blue overall.  Female greyish overall with blue tail and wings visible in flight.  Juveniles pale grey overall with spotted breast.","Sunrise",,603492,5196597,"Actual",603492.17,5196597.09,"Postprocessed Code","NAD83",3.7,1917.00,603493,5197272,"NAD83",,"GPS","Trimble Recon XB","H071413A",,0,"A","01/14/2008 00:00",
272,2007,"MORA","MOBL","Sialia currucoides","Mountain Bluebird","Muscicapidae",1635,"7/15/2007","18:00","Burke_Patrick",,16,"No nest observed",,"Probably some of the same birds from other sighting (07/14/07), but many more birds this time. I counted 16 birds in the flock, mostly juveniles. Ranger mentioned that they just arrived after a storm-front 2 days ago; however, I noticed a thrush cp-nest in vent near perching MOBL above the Gift Shop. (same GPS file as KDK's MOBL)","Sunrise Visitor's Center",,603492,5196597,"Actual",603492.17,5196597.09,"Postprocessed Code","NAD83",3.7,1917.00,603493,5197272,"NAD83",,"GPS","Trimble Recon XB","H071413A",,0,"A","01/14/2008 00:00",
407,2007,"MORA","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"6/4/2007","06:53","Burke_Patrick",,1,"No nest observed",,"The bird was seen flying upriver at canopy-height over the Nisqually River channel. Conspicuously bent wings, pale belly, rowing wingbeats, even dark eye-line noticed.","Nisqually River","4001.SS04",583860,5176608,"Actual",583859.851,5176608.284,"Postprocessed Code","NAD83",4.2,632.00,583859,5176609,"NAD83",,"GPS","Trimble Recon XB","H060411A","switched final coordinates from SS05 to SS04",0,"A","01/14/2008 00:00",
425,2007,"MORA","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/8/2007","08:14","Kuhlman_Kara",,1,"No nest observed",,"Song and call heard.  Song heard two times, low, lazy warble of soft whistled notes.  Call heard three times, ""po peew peew"".","Mowich Lake","4019.NN09",585607,5200580,"Actual",585606.64,5200579.959,"Postprocessed Code","NAD83",8.4,1592.00,585603,5200576,"NAD83",,"GPS","Trimble Recon XB","Unknown",,0,"A","01/14/2008 00:00",
400,2007,"MORA","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/14/2007","05:13","Kuhlman_Kara",,1,"No nest observed",,"Russet adult female seen: large, white wing bars, short curved bill, mostly grey with reddish head and rump.","Palisades lakes trail","4016.NE01",607723,5197273,"Actual",607722.662,5197273.473,"Postprocessed Code","NAD83",7.1,1758.00,607723,5197272,"NAD83",,"GPS","Trimble Recon XB","H071405A",,0,"A","01/14/2008 00:00",
261,2007,"MORA","RCKI","Regulus calendula","Ruby-crowned Kinglet","Regulidae",1588,"7/5/2007","17:15","Burke_Patrick","Kuhlman_Kara",1,"No nest observed",,"Kara and I independently identified this bird minutes apart. From about 75m we heard the second part of the song: cheeta cheeta cheeta cheeta see!","Windy Gap",,595150,5200900,"Actual",595150,5200900,"Field","NAD83",-99,1735.00,595150,5200900,"NAD83",,"Map","None","None","no GPS recorded",0,"A","01/14/2008 00:00",
444,2007,"MORA","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"7/15/2007","07:03","Burke_Patrick",,1,"No nest observed",,"Bird was heard singing characteristic buzzy insect-like ""trip-i-da-DEE   trip-i-da-well"" song. He wasn't singing constantly, maybe 5-10 phrases per series and a couple series per hour. Bird heard repeatedly all morning from 4 different points (including two point count detections). From SS04, approx 157m away. Bird at approx 6600ft in open, forb-y and gravelly meadow west of Frozen Lake.","Frozen Lake Basin / Berkely park","4027.SS04",600995,5197581,"Actual",600995.029,5197581.459,"Postprocessed Code","NAD83",1.8,2156.00,600993,5197582,"NAD83",,"GPS","Trimble Recon XB","A071506A",,0,"A","01/14/2008 00:00",
143,2007,"MORA","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"7/5/2007","08:00","Burke_Patrick",,1,"No nest observed",,"Walking to the transect point WW07, I heard the 2-note pew-pew pew-pew pew-pew SPSA vocalization. During the count, the bird perched on a prominant rock directly beside moving water and repeated voc. Smallish head, tail bobbing and tight, half-wingbeats noted.","Carbon River floodplain","4004.WW07",591309,5201971,"Actual",591309.255,5201971.288,"Postprocessed Code","NAD83",2.8,844.00,591309,5201970,"NAD83",,"GPS","Trimble Recon XB","A070505A",,0,"A","01/14/2008 00:00",
392,2007,"MORA","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"7/5/2007","18:00","Burke_Patrick",,1,"No nest observed",,"At approximately 4800 ft, just west of Windy Gap on the Lake james trail, I heard the long song--a thrush-y, finch-like warble.","Lake James area",,596400,5201600,"Actual",596400,5201600,"Field","NAD83",-99,1435.00,596400,5201600,"NAD83",,"Map","None","None","no GPS recorded",0,"A","01/14/2008 00:00",
379,2007,"MORA","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"7/15/2007","11:30","Burke_Patrick","Kuhlman_Kara",2,"No nest observed",,"First bird was seen perching with back turned at 20m--buffy and black wing stripes observed. Shortly thereafter, a second bird flew by from other direction--again, wing stripes very apparent. Almost definately two different birds in same area.","Wonderland Trail; Sunrise",,602175,5196200,"Actual",602175,5196200,"Field","NAD83",-99,1894.00,602175,5196200,"NAD83",,"Map","None","None","no GPS recorded",0,"A","01/14/2008 00:00",
370,2007,"MORA","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"7/14/2007","12:30","Burke_Patrick","Kuhlman_Kara",1,"No nest observed",,"UTMs same as file for MOBL. Bird was not singing, but crouched a mere 25m from me in a krummholz-y subalpine-fir. Its back was turned to me and its head cocked, looking over its shoulder. Large round head, small bill and eye ring noted. Black bars on wings (but no buffy stripes/patches seen). White outer tail feathers.","Sunrise Visitor's Center",,603492,5196597,"Actual",603492.17,5196597.09,"Postprocessed Code","NAD83",3.7,1917.00,603493,5197272,"NAD83",,"GPS","Trimble Recon XB","H071413A",,0,"A","01/14/2008 00:00",
361,2007,"MORA","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"7/14/2007","05:45","Burke_Patrick",,1,"No nest observed",,"Townsend's Solitaire singing characteristic long, ringing song.","Sourdough Ridge Trail","4016.SE03",607340,5196914,"Actual",607340.114,5196914.325,"Postprocessed Code","NAD83",2.7,1870.00,607148,5196848,"NAD83",,"GPS","Trimble Recon XB","A071405A",,0,"A","01/14/2008 00:00",
3,2007,"MORA","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"7/17/2007","07:24","Kuhlman_Kara",,1,"No nest observed",,"Heard calling.  Call a clear, soft, whistled ""heeh"".","Skyscraper mtn","4011.NE05",599790,5196430,"Actual",599790,5196430,"Field","NAD83",-99,1970.00,599790,5196430,"NAD83",,"Map","None","None","no GPS recorded",0,"A","01/14/2008 00:00",
148,2007,"MORA","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"7/14/2007","06:00","Burke_Patrick",,1,"No nest observed",,"Townsend's Solitaire singing characteristic long, ringing song.","Sourdough Ridge Trail","4016.SE04",607147,5196849,"Actual",607147.414,5196849.312,"Postprocessed Code","NAD83",2.8,1881.00,607144,5196856,"NAD83",,"GPS","Trimble Recon XB","A071405A",,0,"A","01/14/2008 00:00",
